Date,Open,High,Low,Close
2031-11-13,11425.29,11986.66,11308.39,11838.49
2031-11-14,11942.97,12163.58,11779.1,11808.34
2031-11-15,11777.26,12007.78,11626.91,11958.01
2031-11-16,11892.52,12142.81,11737.34,11948.08
2031-11-17,12003.14,12214.16,11719.25,11934.58
2031-11-18,11967.45,12100.04,11789.06,11979.61
2031-11-19,11971.9,12250.01,11726.67,12093.61
2031-11-20,12110.76,12356.7,11686.44,11929.43
2031-11-21,12016.58,12194.5,11563.8,11596.31
2031-11-22,11579.89,12040.73,11403.13,11962.02
2031-11-23,12100.42,12395.53,11871.12,12020.11
2031-11-24,12011.16,12306.29,11575.93,11855.36
2031-11-25,11876.23,12065.2,11851.4,11953.35
2031-11-26,11905.33,12194.03,11170.99,11437.0
2031-11-27,11487.27,11734.77,11172.79,11299.01
2031-11-28,11309.16,11481.63,11087.94,11365.7
2031-11-29,11352.56,11756.59,11165.26,11504.07
2031-11-30,11461.18,12116.51,11449.66,11912.03
2031-12-01,11911.63,12107.07,11683.82,12001.85
2031-12-02,12139.79,12360.75,11550.2,11843.79
2031-12-03,11859.1,11969.65,11547.54,11829.66
2031-12-04,11796.45,12245.65,11657.77,12055.0
2031-12-05,11940.47,12479.89,11795.56,12260.37
2031-12-06,12216.36,12274.89,11956.33,12116.92
2031-12-07,12146.11,12412.94,12093.39,12148.55
2031-12-08,12127.3,12340.47,11804.84,12050.47
2031-12-09,12195.25,12394.56,11654.37,11864.67
2031-12-10,11822.39,12039.98,11771.53,11927.71
2031-12-11,11936.77,12195.82,11459.7,11721.73
2031-12-12,11719.55,12019.17,11694.13,11967.29
2031-12-13,11999.04,12241.6,11505.45,11758.46
2031-12-14,11847.73,12139.92,11284.27,11499.63
2031-12-15,11474.35,11546.63,11441.67,11476.75
2031-12-16,11356.81,11394.37,11284.49,11364.59
2031-12-17,11328.9,11887.74,11070.07,11610.08
2031-12-18,11638.12,11666.6,11337.63,11555.94
2031-12-19,11525.1,11692.63,11294.13,11355.53
2031-12-20,11400.94,11850.82,11326.55,11608.62
2031-12-21,11599.73,11821.5,11361.08,11707.3
2031-12-22,11755.9,11898.21,11679.39,11718.31
2031-12-23,11685.39,11927.85,11580.72,11709.73
2031-12-24,11717.87,12039.97,11525.92,11814.54
2031-12-25,11755.08,11983.61,11603.47,11762.43
2031-12-26,11826.33,12049.99,11247.44,11372.49
2031-12-27,11354.88,11391.07,11153.7,11303.43
2031-12-28,11286.35,11435.11,11214.05,11421.28
2031-12-29,11408.95,11464.25,11185.71,11304.77
2031-12-30,11266.04,11626.33,11107.41,11401.01
2031-12-31,11393.18,11656.43,11192.45,11212.22
2032-01-01,11147.34,11523.03,11118.2,11313.33
2032-01-02,11305.71,11499.87,10872.36,11072.93
2032-01-03,11144.82,11502.28,10914.33,11272.39
2032-01-04,11235.16,11480.4,10951.44,11142.5
2032-01-05,11155.56,11405.22,11002.55,11377.86
2032-01-06,11414.05,11433.89,11191.67,11266.12
2032-01-07,11299.34,11517.72,11143.27,11479.18
2032-01-08,11558.07,11993.51,11530.64,11879.77
2032-01-09,11903.8,12155.67,11605.86,11654.49
2032-01-10,11612.43,11800.83,11332.13,11606.16
2032-01-11,11532.15,12068.79,11460.72,11913.2
2032-01-12,11912.51,12176.14,11625.6,11821.87
2032-01-13,11716.25,11784.02,11550.9,11680.46
2032-01-14,11638.27,11691.6,11160.88,11393.05
2032-01-15,11333.41,11608.62,11309.64,11376.51
2032-01-16,11438.2,11566.1,11089.07,11291.26
2032-01-17,11347.55,11530.66,11172.21,11194.34
2032-01-18,11195.16,11435.95,11022.38,11277.82
2032-01-19,11349.9,11459.71,11086.09,11167.09
2032-01-20,11171.41,11196.92,10815.86,10998.98
2032-01-21,11045.06,11255.52,10981.75,11021.4
2032-01-22,11017.45,11408.21,10896.32,11202.85
2032-01-23,11187.77,11448.31,11027.9,11121.25
2032-01-24,11079.51,11247.67,10840.48,11128.43
2032-01-25,11246.11,11458.21,10910.55,11144.61
2032-01-26,11196.84,11452.76,11118.69,11233.84
2032-01-27,11251.66,11588.53,11221.79,11375.22
2032-01-28,11365.52,11640.62,11332.3,11424.68
2032-01-29,11336.33,11712.04,11197.4,11654.89
2032-01-30,11671.99,11952.02,11365.24,11523.55
2032-01-31,11597.05,11924.13,11527.59,11642.83
2032-02-01,11668.63,12024.3,11405.63,11761.81
2032-02-02,11861.92,12060.42,11618.64,11777.45
2032-02-03,11782.38,11860.89,11483.8,11636.62
2032-02-04,11530.72,11594.05,11070.36,11256.14
2032-02-05,11211.6,11253.42,11055.06,11135.04
2032-02-06,11094.49,11616.18,11054.52,11425.12
2032-02-07,11457.28,11668.33,11409.74,11624.26
2032-02-08,11662.78,11704.39,11427.05,11571.0
2032-02-09,11544.84,11809.58,11495.82,11649.92
2032-02-10,11629.81,12000.48,11471.9,11761.23
2032-02-11,11807.94,12127.04,11580.91,11891.45
2032-02-12,11914.62,11976.01,11671.52,11732.01
2032-02-13,11706.44,12093.6,11539.15,11847.51
2032-02-14,11875.14,11949.15,11706.4,11881.2
2032-02-15,11833.73,12118.09,11776.23,11906.68
2032-02-16,11943.26,12029.23,11225.45,11411.64
2032-02-17,11509.23,11703.51,11448.65,11563.43
2032-02-18,11533.56,11777.42,11391.21,11659.31
2032-02-19,11668.61,11825.03,11479.42,11536.61
2032-02-20,11586.77,11719.13,11301.35,11555.42
2032-02-21,11562.53,11626.53,11440.56,11604.35
2032-02-22,11594.33,11688.86,11316.46,11487.18
2032-02-23,11507.76,11618.07,11241.37,11491.05
2032-02-24,11480.39,11800.98,11384.31,11627.61
2032-02-25,11503.06,11886.96,11259.49,11766.04
2032-02-26,11728.34,12121.79,11506.02,11860.61
2032-02-27,11867.36,11951.83,11833.94,11933.88
2032-02-28,11884.0,12177.55,11653.7,11947.87
2032-02-29,11984.54,12006.21,11750.71,11872.18
2032-03-01,11870.56,12110.79,11566.3,11601.22
2032-03-02,11580.45,12103.47,11336.52,11872.62
2032-03-03,11684.3,11893.57,11462.49,11704.37
2032-03-04,11784.42,11813.14,11369.61,11597.2
2032-03-05,11614.85,11929.19,11481.0,11763.96
2032-03-06,11669.99,12031.31,11502.4,11882.78
2032-03-07,11923.09,12408.96,11896.03,12240.53
2032-03-08,12211.37,12462.97,11937.02,12190.22
2032-03-09,12294.03,12496.78,11815.2,11947.51
2032-03-10,11918.57,12058.28,11770.35,11810.73
2032-03-11,11802.55,11922.54,11514.72,11802.93
2032-03-12,11817.91,12061.68,11568.4,11762.66
2032-03-13,11733.95,11994.25,11331.94,11612.66
2032-03-14,11581.28,11831.65,11322.21,11689.15
2032-03-15,11706.15,11745.96,11414.65,11653.19
2032-03-16,11637.19,11713.58,11239.62,11433.41
2032-03-17,11460.93,11546.02,11240.29,11514.41
2032-03-18,11562.53,11884.01,11306.01,11793.83
2032-03-19,11900.08,11959.24,11458.56,11625.44
2032-03-20,11631.0,11842.6,11275.75,11305.07
2032-03-21,11154.13,11517.74,11028.6,11354.35
2032-03-22,11349.7,11721.96,11208.35,11466.48
2032-03-23,11447.96,11600.47,11374.48,11456.54
2032-03-24,11553.64,11699.56,10957.93,11101.81
2032-03-25,11084.51,11103.4,10780.44,11025.23
2032-03-26,10942.82,11246.63,10710.87,11062.21
2032-03-27,11057.86,11153.12,10965.42,11128.74
2032-03-28,11022.35,11279.09,10860.05,11001.04
2032-03-29,11033.51,11301.43,10926.74,11056.14
2032-03-30,11121.81,11342.03,10854.4,10931.57
2032-03-31,10944.4,11089.27,10807.74,10922.37
2032-04-01,10875.61,11017.18,10747.87,10990.51
2032-04-02,10957.62,11161.24,10876.29,11047.63
2032-04-03,11053.17,11135.1,10771.91,11016.53
2032-04-04,11030.84,11355.75,10858.16,11088.36
2032-04-05,11118.81,11255.48,10947.48,11199.13
2032-04-06,11163.72,11327.09,10725.57,10984.31
2032-04-07,11058.79,11316.19,11005.36,11186.4
2032-04-08,11216.58,11322.48,11061.32,11102.39
2032-04-09,11069.06,11317.23,11043.25,11118.62
2032-04-10,11129.44,11354.38,10789.29,10904.57
2032-04-11,10944.66,11144.73,10554.54,10804.55
2032-04-12,10860.91,10970.98,10665.82,10790.8
2032-04-13,10728.37,10945.41,10540.15,10737.35
2032-04-14,10690.68,10875.94,10324.81,10584.76
2032-04-15,10633.58,10726.9,10430.73,10460.57
2032-04-16,10524.34,10610.46,10315.24,10372.39
2032-04-17,10382.71,10425.88,10162.84,10399.03
2032-04-18,10420.41,10650.72,10390.78,10550.61
2032-04-19,10381.33,10915.41,10145.82,10658.61
2032-04-20,10694.24,10720.23,10416.76,10674.8
2032-04-21,10762.6,10797.7,10527.98,10722.01
2032-04-22,10668.21,10769.91,10644.14,10742.85
2032-04-23,10807.3,11009.78,10511.69,10685.79
2032-04-24,10622.21,10720.77,10494.35,10617.14
2032-04-25,10609.31,10722.87,10523.99,10689.23
2032-04-26,10699.35,10818.56,10577.0,10625.09
2032-04-27,10699.09,11133.83,10452.49,11069.37
2032-04-28,11103.41,11388.34,10839.61,11117.76
2032-04-29,11061.32,11175.84,10905.15,11034.45
2032-04-30,10919.17,11313.05,10861.28,11213.65
2032-05-01,11147.9,11338.19,10945.14,11321.59
2032-05-02,11351.3,11627.62,11101.52,11276.08
2032-05-03,11311.99,11632.46,11165.02,11419.22
2032-05-04,11392.74,11637.82,11255.1,11269.7
2032-05-05,11298.13,11514.43,10912.12,11142.39
2032-05-06,11158.69,11366.84,10972.5,11293.19
2032-05-07,11321.05,11471.89,11149.6,11297.15
2032-05-08,11327.21,11902.24,11166.14,11642.97
2032-05-09,11721.03,11972.4,11479.66,11541.57
2032-05-10,11537.87,11609.65,11511.34,11526.41
2032-05-11,11492.14,11821.51,11352.32,11691.17
2032-05-12,11664.62,12107.96,11563.16,11870.11
2032-05-13,11792.62,11915.2,11590.98,11842.85
2032-05-14,11804.83,11891.3,11300.55,11568.59
2032-05-15,11506.09,11659.16,11111.73,11220.8
2032-05-16,11087.34,11374.09,10881.57,11336.47
2032-05-17,11208.53,11600.53,11047.97,11334.53
2032-05-18,11247.0,11571.15,11073.99,11550.77
2032-05-19,11519.62,11569.2,11388.13,11502.2
2032-05-20,11474.19,12035.81,11205.66,11911.26
2032-05-21,11938.91,12024.32,11806.28,11924.89
2032-05-22,11899.37,12053.95,11757.26,11969.85
2032-05-23,12025.33,12180.42,11912.09,11986.96
2032-05-24,12040.84,12335.32,11808.76,12077.13
2032-05-25,12084.31,12540.61,11999.83,12318.7
2032-05-26,12242.49,12538.34,12023.66,12354.7
2032-05-27,12518.69,12695.6,11950.35,12197.69
2032-05-28,12294.34,12405.92,12048.47,12175.45
2032-05-29,12150.01,12532.49,11904.57,12309.9
2032-05-30,12329.02,12516.72,11990.39,12128.83
2032-05-31,12039.5,12355.4,11776.82,12244.5
2032-06-01,12240.82,12408.21,12115.51,12376.25
2032-06-02,12376.45,12528.88,12110.49,12497.25
2032-06-03,12450.1,12752.14,12368.24,12407.96
2032-06-04,12426.06,12530.03,11876.58,12108.11
2032-06-05,12083.93,12557.53,11912.77,12256.88
2032-06-06,12272.68,12363.47,12165.73,12187.96
2032-06-07,12234.3,12455.71,12095.54,12178.21
2032-06-08,12244.89,12663.1,12168.15,12388.06
2032-06-09,12311.74,12675.64,12019.01,12564.63
2032-06-10,12619.87,13055.82,12553.5,12741.84
2032-06-11,12776.59,12895.7,12543.41,12854.11
2032-06-12,12859.03,13400.15,12789.95,13088.79
2032-06-13,13098.51,13335.47,12896.89,13146.18
2032-06-14,13260.09,13478.62,12749.54,12916.42
2032-06-15,12931.59,13246.38,12540.91,12555.96
2032-06-16,12662.75,12877.67,12276.06,12292.69
2032-06-17,12280.56,12405.17,11858.41,12158.23
2032-06-18,12082.45,12357.8,11857.8,11965.44
2032-06-19,11881.25,12062.01,11728.99,11892.0
2032-06-20,11836.51,11932.8,11739.15,11849.75
2032-06-21,11853.8,11990.99,11434.96,11676.63
2032-06-22,11675.63,11976.48,11623.12,11910.16
2032-06-23,11923.84,12076.95,11820.07,11882.44
2032-06-24,11957.71,12030.44,11793.27,11852.97
2032-06-25,11933.23,12388.25,11905.28,12114.99
2032-06-26,12003.53,12690.57,11739.95,12597.34
2032-06-27,12632.75,13182.51,12567.91,12958.15
2032-06-28,12857.24,13071.21,12578.08,12918.17
2032-06-29,12948.54,13314.22,12647.31,13217.49
2032-06-30,13293.33,13400.13,12937.43,12983.75
2032-07-01,13034.42,13413.34,12937.81,13231.71
2032-07-02,13336.83,13551.9,13092.44,13346.96
2032-07-03,13343.71,13664.62,13276.37,13537.84
2032-07-04,13583.65,14091.44,13364.1,13783.54
2032-07-05,13697.51,13726.44,13395.67,13534.3
2032-07-06,13542.37,13854.92,13372.62,13415.16
2032-07-07,13492.73,13689.98,13171.0,13465.29
2032-07-08,13541.42,13761.72,13305.88,13568.0
2032-07-09,13507.93,13739.59,13440.88,13523.48
2032-07-10,13490.13,13954.02,13287.16,13672.72
2032-07-11,13627.21,13647.81,13520.53,13551.96
2032-07-12,13388.52,13601.01,13252.81,13457.47
2032-07-13,13365.39,13486.73,13113.87,13331.94
2032-07-14,13431.06,13635.21,12898.02,13093.94
2032-07-15,13090.56,13287.77,13060.92,13115.24
2032-07-16,13062.16,13470.33,12796.99,13239.07
2032-07-17,13219.93,13326.81,12734.79,12758.55
2032-07-18,12801.68,13080.09,12529.98,12914.05
2032-07-19,12938.21,13143.34,12895.74,13087.98
2032-07-20,13196.44,13457.92,12999.66,13188.36
2032-07-21,13216.28,13288.17,12986.79,13210.91
2032-07-22,13164.24,13561.98,12837.7,13242.87
2032-07-23,13234.93,13370.29,13092.33,13197.92
2032-07-24,13266.6,13573.38,12791.84,13025.91
2032-07-25,13007.26,13112.92,12832.7,13080.27
2032-07-26,13135.5,13154.38,13021.69,13109.71
2032-07-27,13136.5,13280.22,12866.61,13132.6
2032-07-28,13128.98,13432.42,12863.86,13057.99
2032-07-29,13116.69,13409.16,13096.7,13300.6
2032-07-30,13248.6,13709.54,13149.85,13459.79
2032-07-31,13548.93,13847.37,13354.9,13499.58
2032-08-01,13580.61,13739.47,13408.6,13576.98
2032-08-02,13600.07,13835.15,13017.93,13298.4
2032-08-03,13321.91,13787.72,13282.0,13600.14
2032-08-04,13564.31,13884.58,13404.73,13503.95
2032-08-05,13592.84,13724.35,13263.1,13554.66
2032-08-06,13580.38,13627.38,13369.93,13441.08
2032-08-07,13535.15,13846.99,13330.1,13777.92
2032-08-08,13770.74,13873.77,13479.05,13726.26
2032-08-09,13733.19,13916.97,13608.62,13685.86
2032-08-10,13803.97,14223.46,13751.05,13900.5
2032-08-11,13886.51,14558.67,13572.58,14304.5
2032-08-12,14281.5,14452.24,14019.45,14229.74
2032-08-13,14291.24,14615.91,14103.44,14458.64
2032-08-14,14495.48,14855.77,14195.03,14703.35
2032-08-15,14653.82,15266.73,14368.77,14975.59
2032-08-16,14929.89,14950.5,14829.72,14863.65
2032-08-17,14922.23,15452.42,14733.51,15237.02
2032-08-18,15173.26,15382.65,14868.13,15211.95
2032-08-19,15225.16,15991.59,14844.76,15615.69
2032-08-20,15576.82,15763.15,15408.65,15634.68
2032-08-21,15618.98,16283.37,15513.3,15919.0
2032-08-22,15851.65,16418.63,15565.87,16107.59
2032-08-23,16069.6,16670.68,15756.66,16360.63
2032-08-24,16372.37,16798.27,16196.21,16557.31
2032-08-25,16563.45,16599.19,16165.96,16406.75
2032-08-26,16471.05,16697.05,16043.76,16068.38
2032-08-27,15994.06,16151.59,15821.57,15876.11
2032-08-28,15807.53,16355.28,15483.26,15957.42
2032-08-29,15965.67,16167.53,15416.42,15793.91
2032-08-30,15753.76,16045.56,15701.86,15960.18
2032-08-31,15831.13,16509.84,15469.71,16203.31
2032-09-01,16246.97,16326.08,15872.65,15972.83
2032-09-02,15996.38,16243.7,15419.26,15764.91
2032-09-03,15787.89,16119.83,15276.46,15463.52
2032-09-04,15595.48,15763.97,15027.07,15185.87
2032-09-05,15118.5,15590.67,14794.96,15246.85
2032-09-06,15223.57,15351.39,14990.12,15104.42
2032-09-07,15057.18,15139.35,14639.53,14661.94
2032-09-08,14601.93,14897.06,14388.12,14681.53
2032-09-09,14735.86,15181.47,14465.09,14855.0
2032-09-10,14828.78,15171.81,14165.4,14372.85
2032-09-11,14367.48,14614.42,14293.56,14512.1
2032-09-12,14524.28,14856.83,14143.44,14250.22
2032-09-13,14179.05,14455.15,13922.02,14262.87
2032-09-14,14201.17,14327.66,13964.12,14116.54
2032-09-15,14112.3,14292.91,13562.23,13867.75
2032-09-16,13746.31,14042.82,13262.71,13531.99
2032-09-17,13455.05,14173.45,13216.88,13944.04
2032-09-18,13883.51,14338.34,13737.81,14104.29
2032-09-19,14209.2,14435.82,13869.86,14132.92
2032-09-20,14063.68,14151.75,13730.62,14127.37
2032-09-21,14212.16,14536.46,14132.22,14420.39
2032-09-22,14437.83,14924.19,14079.58,14669.53
2032-09-23,14655.63,14976.73,14322.74,14526.91
2032-09-24,14504.39,14537.19,14107.92,14465.27
2032-09-25,14503.24,14800.12,14132.05,14489.97
2032-09-26,14606.08,14812.02,14249.48,14485.48
2032-09-27,14464.8,14687.99,14391.76,14643.17
2032-09-28,14742.38,14788.74,13949.92,14258.33
2032-09-29,14108.12,14441.39,13606.9,13861.32
2032-09-30,13859.92,13941.06,13372.31,13478.22
2032-10-01,13519.53,13554.74,12833.51,13159.36
2032-10-02,13279.29,13503.85,12917.89,12961.95
2032-10-03,13060.83,13183.89,12974.3,13166.35
2032-10-04,13107.72,13298.09,12967.59,13171.6
2032-10-05,12985.25,13307.31,12924.48,13271.86
2032-10-06,13288.74,13601.79,12891.93,12917.11
2032-10-07,12953.27,13464.44,12871.42,13283.91
2032-10-08,13157.53,13411.01,13058.21,13116.71
2032-10-09,13181.79,13461.01,12928.42,12995.95
2032-10-10,12933.48,13312.47,12900.12,13249.03
2032-10-11,13243.5,13337.98,12918.75,13307.48
2032-10-12,13397.72,14030.75,13150.56,13716.72
2032-10-13,13675.07,14178.34,13414.88,14069.56
2032-10-14,14131.76,14249.54,13523.5,13703.15
2032-10-15,13668.21,13936.7,13401.4,13893.57
2032-10-16,13781.93,14293.8,13582.58,14003.85
2032-10-17,14032.96,14347.62,13859.32,14191.9
2032-10-18,14179.8,14691.45,14121.22,14606.57
2032-10-19,14593.49,14839.12,14342.38,14554.11
2032-10-20,14528.71,14784.04,14235.93,14349.62
2032-10-21,14237.79,15115.19,14000.28,14806.4
2032-10-22,14799.47,15099.04,14515.06,14645.62
2032-10-23,14557.73,14883.74,14360.85,14520.86
2032-10-24,14488.71,14894.56,14347.73,14746.08
2032-10-25,14823.5,15031.84,14160.43,14454.1
2032-10-26,14388.66,15171.89,14295.85,14944.35
2032-10-27,15039.9,15237.44,14911.4,15190.02
2032-10-28,15157.14,15397.82,14894.84,14954.33
2032-10-29,14859.2,15309.42,14755.17,14995.51
2032-10-30,15012.8,15189.11,14851.73,14968.8
2032-10-31,14899.26,15333.21,14839.92,15062.8
2032-11-01,15064.62,15492.07,14936.41,15135.23
2032-11-02,15141.15,15464.21,14765.52,15335.78
2032-11-03,15329.0,15583.3,15038.26,15258.21
2032-11-04,15153.02,15398.1,15032.39,15100.06
2032-11-05,15040.79,15596.47,14781.38,15380.59
2032-11-06,15342.71,15435.69,14727.12,14966.7
2032-11-07,14879.48,15276.86,14851.38,15049.24
2032-11-08,15000.39,15209.92,14950.69,14983.67
2032-11-09,15018.05,15610.79,14787.14,15336.52
2032-11-10,15304.85,15854.77,15062.85,15481.76
2032-11-11,15458.16,15838.85,15312.25,15754.74
2032-11-12,15704.8,16039.9,15494.74,15922.2
2032-11-13,15872.46,16107.76,15649.77,15694.2
2032-11-14,15700.76,15800.2,14731.39,15074.94
2032-11-15,15067.07,15402.45,14715.76,15174.07
2032-11-16,15206.66,15436.19,15122.77,15371.17
2032-11-17,15432.96,15731.79,15065.35,15628.21
2032-11-18,15639.7,15839.33,15308.99,15443.59
2032-11-19,15482.13,15890.0,15321.19,15512.09
2032-11-20,15616.6,16153.05,15239.89,15846.74
2032-11-21,15820.62,15928.01,15240.87,15516.38
2032-11-22,15596.05,15969.21,15239.51,15854.47
2032-11-23,16017.3,16202.64,15189.48,15415.07
2032-11-24,15391.18,15685.37,15283.04,15524.75
2032-11-25,15595.83,15730.62,15199.89,15481.18
2032-11-26,15523.82,15814.08,15400.5,15500.86
2032-11-27,15545.9,15685.44,15500.54,15516.65
2032-11-28,15686.15,16038.92,15203.66,15229.6
2032-11-29,15258.14,15490.82,15014.2,15331.78
2032-11-30,15449.72,15475.13,15185.04,15416.68
2032-12-01,15363.16,16007.23,15003.15,15687.32
2032-12-02,15608.52,15942.44,15436.15,15820.22
2032-12-03,15777.46,16029.98,15565.26,15991.85
2032-12-04,15997.09,16032.53,15526.14,15692.86
2032-12-05,15802.24,16361.59,15630.51,15996.5
2032-12-06,16052.57,16427.17,15776.7,16006.84
2032-12-07,16114.15,16660.69,15722.48,16259.96
2032-12-08,16319.91,16602.55,15900.74,16210.99
2032-12-09,16251.08,16496.41,15305.09,15691.33
2032-12-10,15683.07,16117.36,15599.26,15908.97
2032-12-11,16030.38,16211.0,15671.72,15852.21
2032-12-12,15730.35,16468.33,15706.59,16210.59
2032-12-13,16139.48,16480.01,15815.36,16257.24
2032-12-14,16269.25,16477.83,15871.21,16188.48
2032-12-15,16198.0,16696.3,15826.16,16359.74
2032-12-16,16355.6,16686.92,15951.59,16374.24
2032-12-17,16375.51,16975.32,16242.77,16794.23
2032-12-18,16842.82,17060.41,16562.27,17033.12
2032-12-19,17081.16,17379.57,16719.32,17076.76
2032-12-20,16949.07,17708.08,16816.23,17423.43
2032-12-21,17438.0,17833.04,16823.71,16977.91
2032-12-22,16965.56,17446.7,16801.28,17164.19
2032-12-23,17202.85,17600.93,16872.85,17347.66
2032-12-24,17181.83,17578.43,16646.84,17006.08
2032-12-25,16997.41,17619.5,16917.04,17271.95
2032-12-26,17292.23,18060.61,16868.97,17637.88
2032-12-27,17548.25,17927.69,17159.46,17460.07
2032-12-28,17284.43,18180.75,16941.39,17867.83
2032-12-29,18037.73,18325.35,17701.97,17800.63
2032-12-30,17696.83,18124.26,17267.71,17657.53
2032-12-31,17601.81,18305.9,17329.22,18035.22
2033-01-01,18109.82,18154.26,17781.08,17851.45
2033-01-02,18007.93,18026.78,17511.33,17865.69
2033-01-03,17775.42,17944.98,17360.87,17655.69
2033-01-04,17699.61,18250.37,17409.4,17995.83
2033-01-05,17869.68,18279.64,17780.17,18148.39
2033-01-06,18130.07,18262.58,17678.28,18139.26
2033-01-07,18202.79,18514.42,17311.19,17614.91
2033-01-08,17755.3,18035.01,17077.38,17458.22
2033-01-09,17417.07,17769.8,17317.22,17555.75
2033-01-10,17531.2,18118.65,17166.05,17943.68
2033-01-11,18005.31,18281.37,17850.77,18040.99
2033-01-12,18113.11,18460.81,17440.81,17472.1
2033-01-13,17329.04,17516.18,17222.59,17359.86
2033-01-14,17387.73,17596.4,16832.64,17237.64
2033-01-15,17215.88,17636.55,16654.73,16851.39
2033-01-16,16787.66,16963.11,16682.47,16844.42
2033-01-17,16810.13,17125.34,16456.41,16813.24
2033-01-18,16714.52,17089.74,16392.51,16862.13
2033-01-19,16915.49,17274.62,16325.14,16568.31
2033-01-20,16685.18,17196.32,16606.09,16907.97
2033-01-21,17001.42,17042.29,16631.74,16812.83
2033-01-22,16720.53,17073.21,16309.05,16671.68
2033-01-23,16532.44,17350.78,16241.28,16967.48
2033-01-24,17010.59,17175.05,16849.59,16914.09
2033-01-25,16857.4,17326.53,16690.25,17226.1
2033-01-26,17280.93,17413.96,16883.19,17016.05
2033-01-27,17108.27,17521.19,16682.74,16875.26
2033-01-28,16825.43,17455.9,16600.9,17134.99
2033-01-29,16974.01,17361.22,16810.05,17135.24
2033-01-30,17249.11,17360.99,16877.39,17048.11
2033-01-31,17151.14,17244.26,16633.68,16849.92
2033-02-01,16809.24,17349.22,16734.77,16987.86
2033-02-02,16931.95,17176.99,16711.17,17085.4
2033-02-03,17131.42,17384.07,16633.57,16994.31
2033-02-04,17000.41,17038.64,16633.1,16920.88
2033-02-05,17018.82,17184.68,16554.43,16727.43
2033-02-06,16696.57,17414.46,16333.08,17338.95
2033-02-07,17151.85,17550.48,16784.39,17444.18
2033-02-08,17493.37,17822.83,17221.16,17721.99
2033-02-09,17849.04,18016.99,17449.55,17758.85
2033-02-10,17849.68,17970.17,17596.58,17723.5
2033-02-11,17791.63,18652.85,17368.01,18356.17
2033-02-12,18340.08,18761.49,18257.3,18452.99
2033-02-13,18395.97,18517.25,17684.89,17973.73
2033-02-14,17799.1,18631.39,17484.49,18199.02
2033-02-15,18149.44,18311.74,17626.11,17932.72
2033-02-16,17835.76,18283.52,17731.55,17951.27
2033-02-17,17875.4,18293.01,17449.86,17676.52
2033-02-18,17735.97,17965.83,17512.9,17943.53
2033-02-19,18035.63,18193.7,17530.43,17549.21
2033-02-20,17570.58,17700.42,17156.16,17259.38
2033-02-21,17229.7,17651.37,16801.16,17047.09
2033-02-22,17092.05,17467.24,16373.98,16762.86
2033-02-23,16782.21,17078.22,16513.09,16877.42
2033-02-24,16859.65,17326.65,16635.71,17216.88
2033-02-25,17207.24,17401.33,16744.77,16942.44
2033-02-26,16976.91,17347.4,16324.85,16701.71
2033-02-27,16801.81,17010.55,16211.72,16305.47
2033-02-28,16402.99,16797.58,16230.05,16426.55
2033-03-01,16451.32,16610.73,16254.89,16505.35
2033-03-02,16470.73,16629.16,16122.86,16445.57
2033-03-03,16500.21,16908.84,16367.92,16592.07
2033-03-04,16591.96,16706.41,16330.65,16493.66
2033-03-05,16601.55,16906.54,16096.9,16475.58
2033-03-06,16642.22,17053.33,16206.18,16614.38
2033-03-07,16632.06,16919.66,16259.0,16392.1
2033-03-08,16312.64,16400.13,15993.22,16294.09
2033-03-09,16296.76,16609.75,15896.68,16354.89
2033-03-10,16299.19,16447.17,15899.11,16152.37
2033-03-11,16211.37,16472.96,15796.66,16114.47
2033-03-12,16158.28,16531.42,15704.93,16010.28
2033-03-13,15976.72,16040.66,15310.51,15685.61
2033-03-14,15466.4,16136.72,15264.25,15954.98
2033-03-15,15887.86,16094.98,15587.84,15724.85
2033-03-16,15783.39,16041.48,15505.63,15864.87
2033-03-17,15962.17,16245.3,15576.61,16032.64
2033-03-18,16125.95,16534.86,16031.59,16256.68
2033-03-19,16331.6,16414.95,16135.61,16229.15
2033-03-20,16214.48,16626.28,15987.13,16390.68
2033-03-21,16308.73,16868.87,16070.87,16569.84
2033-03-22,16563.12,16966.16,16436.42,16532.06
2033-03-23,16526.95,16881.59,16147.08,16607.16
2033-03-24,16702.47,16896.7,16555.3,16609.55
2033-03-25,16540.28,16755.89,16238.99,16506.02
2033-03-26,16582.9,16604.21,15805.82,16086.11
2033-03-27,16088.22,16328.43,15422.86,15812.36
2033-03-28,15849.31,16210.32,15601.03,15896.35
2033-03-29,15957.09,16518.49,15624.07,16165.51
2033-03-30,16099.5,16358.21,16078.5,16191.66
2033-03-31,16127.95,16281.82,15891.22,16224.4
2033-04-01,16217.74,16387.83,15785.54,15979.72
2033-04-02,15991.74,16161.76,15764.44,16125.25
2033-04-03,16250.53,16540.15,15503.51,15792.08
2033-04-04,15871.52,16110.87,15576.95,15722.07
2033-04-05,15853.45,16114.57,15543.18,15984.43
2033-04-06,15919.06,16366.11,15902.44,16042.46
2033-04-07,16020.46,16125.56,15989.13,16051.16
2033-04-08,15896.58,16562.84,15589.25,16206.6
2033-04-09,16338.99,16615.44,16151.37,16260.6
2033-04-10,16220.29,16725.3,16166.5,16589.15
2033-04-11,16599.7,16813.53,16339.22,16468.09
2033-04-12,16404.39,16916.7,16238.65,16522.1
2033-04-13,16566.37,17115.38,16233.09,16893.68
